0.030637,0.11415,0.084728,0.030108,0.019598,0.035714,0.13509,0.035112
0.015357,0.018828,0.055596,0.03157,0.012677,0.029553,0.11753,0.021054
0.018104,0.031578,0.053416,0.027604,0.013866,0.022148,0.10211,0.022543
0.016601,0.045634,0.068771,0.039298,0.013377,0.028539,0.13844,0.0201
0.014974,0.019678,0.048356,0.035605,0.012851,0.02682,0.11399,0.019471
0.013437,0.036186,0.06017,0.039163,0.014919,0.028541,0.069364,0.016359
0.013458,0.014753,0.047545,0.034016,0.013647,0.01835,0.13814,0.018726
0.01369,0.015516,0.038346,0.030482,0.013152,0.020687,0.077543,0.021085
0.014051,0.01578,0.040632,0.032522,0.014237,0.0245,0.10089,0.01706
0.013364,0.014106,0.041479,0.028085,0.01329,0.019569,0.070999,0.018478
0.012709,0.014666,0.043716,0.029362,0.012056,0.014606,0.054825,0.017569
0.012009,0.013423,0.038084,0.025762,0.01359,0.013729,0.053337,0.014388
0.013658,0.012728,0.040885,0.025778,0.011668,0.022445,0.1074,0.019412
0.012669,0.013933,0.036995,0.026263,0.012653,0.013873,0.068181,0.015904
0.015189,0.014766,0.038859,0.027311,0.013783,0.017624,0.063768,0.016151
0.012798,0.013597,0.045474,0.027234,0.011172,0.015918,0.083828,0.019213
0.013578,0.013425,0.048159,0.028303,0.01353,0.017022,0.065667,0.017255
0.011137,0.015669,0.042235,0.029242,0.012714,0.017199,0.067625,0.016757
0.014237,0.015352,0.040961,0.031089,0.014537,0.021142,0.078019,0.017048
0.011963,0.015064,0.0473,0.023886,0.012617,0.019751,0.087704,0.016925
0.013387,0.01368,0.048591,0.026571,0.01362,0.023896,0.095756,0.017324
0.012694,0.01396,0.034698,0.024603,0.01216,0.017418,0.0959,0.015995
0.013828,0.018463,0.044785,0.027831,0.01336,0.017537,0.064461,0.017944
0.013083,0.014202,0.038056,0.029377,0.013207,0.023851,0.10028,0.020187
0.014071,0.015006,0.043743,0.027663,0.013241,0.020001,0.10919,0.019452
0.011483,0.013027,0.039462,0.026962,0.0124,0.020046,0.084556,0.018628
0.011859,0.013664,0.044348,0.030547,0.011869,0.0189,0.097191,0.019733
0.01219,0.014654,0.040301,0.028009,0.011532,0.019801,0.097063,0.01756
0.012696,0.013225,0.046902,0.026255,0.011127,0.017223,0.091568,0.022894
0.01405,0.013065,0.048303,0.028676,0.012909,0.017822,0.089377,0.020374
0.013502,0.015438,0.037092,0.027797,0.012542,0.017924,0.092758,0.019217
0.014483,0.030426,0.04255,0.029014,0.013695,0.019036,0.084472,0.01855
0.012292,0.015191,0.049005,0.027164,0.013521,0.022116,0.11723,0.020583
0.012056,0.016898,0.047247,0.029203,0.012096,0.021129,0.12383,0.020878
0.014683,0.024282,0.04324,0.024302,0.013525,0.018654,0.085846,0.015093
0.010934,0.018361,0.045881,0.025694,0.011629,0.015914,0.088835,0.016907
0.011905,0.014667,0.046831,0.029995,0.012907,0.023774,0.10464,0.019561
0.011997,0.019952,0.053747,0.03232,0.013567,0.021035,0.11134,0.019972
0.0153,0.034625,0.04576,0.025484,0.01184,0.020634,0.084764,0.018313
0.012135,0.033343,0.04576,0.026977,0.011807,0.02018,0.1026,0.018024
0.012044,0.013908,0.036761,0.025571,0.011207,0.018981,0.095127,0.020067
0.013846,0.015805,0.043804,0.029989,0.01335,0.020246,0.091014,0.016992
0.012577,0.014723,0.040292,0.029665,0.011963,0.015517,0.081558,0.014217
0.012284,0.013491,0.039905,0.025469,0.012479,0.020939,0.093647,0.018767
0.0132,0.016376,0.050132,0.0274,0.011737,0.017136,0.07207,0.020125
0.012933,0.018884,0.040126,0.027896,0.012115,0.017064,0.075113,0.020957
0.012187,0.021245,0.043056,0.027065,0.012499,0.02091,0.1259,0.020068
0.012321,0.020488,0.036828,0.027092,0.013545,0.019145,0.068232,0.015885
0.013285,0.02372,0.044643,0.028713,0.01362,0.022324,0.086197,0.014698
0.010648,0.020318,0.048428,0.027393,0.012082,0.020438,0.10413,0.02287
0.013059,0.015843,0.044618,0.027357,0.012128,0.020024,0.068669,0.016082
0.014447,0.018901,0.04819,0.035902,0.014452,0.018336,0.073072,0.017404
0.012668,0.017605,0.044347,0.028341,0.01184,0.014402,0.078189,0.01712
0.01553,0.031489,0.041618,0.026473,0.013072,0.017142,0.090492,0.016967
0.012728,0.018146,0.050406,0.027077,0.012509,0.022577,0.11144,0.017973
0.014206,0.015467,0.040974,0.023913,0.014101,0.018172,0.092185,0.023739
0.014653,0.018916,0.042509,0.02909,0.013442,0.017969,0.084145,0.017643
0.016519,0.043875,0.048028,0.026259,0.012096,0.016913,0.080918,0.017723
0.012194,0.02407,0.04547,0.025592,0.011577,0.016659,0.086753,0.01573
0.012514,0.014144,0.045419,0.025778,0.01191,0.017033,0.076599,0.017296
0.013838,0.035354,0.036835,0.02717,0.012642,0.013036,0.071317,0.016391
0.013619,0.038886,0.038326,0.028747,0.013036,0.017159,0.076145,0.02364
0.015588,0.028212,0.042187,0.02787,0.012902,0.018756,0.066491,0.020848
0.016269,0.031679,0.042359,0.031781,0.01287,0.016309,0.08255,0.016188
0.015749,0.040699,0.05034,0.031456,0.014166,0.017556,0.1113,0.017624
0.015465,0.043131,0.055199,0.032265,0.01438,0.015445,0.093619,0.018987
0.019153,0.062793,0.047252,0.028932,0.014051,0.016464,0.07765,0.018051
0.019917,0.070405,0.049559,0.032356,0.014321,0.016058,0.096231,0.021718
0.018208,0.052884,0.044405,0.030113,0.015078,0.020039,0.087937,0.019962
0.017245,0.053044,0.041849,0.027563,0.012531,0.024724,0.10458,0.027676
0.013547,0.027955,0.04086,0.027296,0.012355,0.018418,0.085045,0.018236
0.015557,0.038524,0.044725,0.028058,0.013192,0.019443,0.10042,0.021035
0.011896,0.033799,0.048282,0.030654,0.011776,0.016073,0.081595,0.024091
0.01401,0.024345,0.04927,0.028435,0.013377,0.019578,0.098968,0.019066
0.012345,0.025007,0.047254,0.024135,0.011851,0.021809,0.10385,0.018487
0.013055,0.016005,0.039036,0.02348,0.011541,0.018498,0.080678,0.018755
0.013706,0.024511,0.037167,0.025913,0.012816,0.015137,0.078132,0.019498
0.011871,0.013138,0.043195,0.025004,0.011746,0.018214,0.10744,0.024328
0.01179,0.014656,0.041696,0.022562,0.012301,0.015292,0.062368,0.015057
0.013285,0.031178,0.038426,0.022085,0.01165,0.01558,0.082196,0.015697
0.015667,0.041853,0.044109,0.02542,0.01359,0.026348,0.13974,0.024922
0.015687,0.036147,0.04807,0.027105,0.014227,0.023858,0.12933,0.028086
0.018499,0.042813,0.049862,0.031968,0.015097,0.024271,0.10349,0.023906
0.01681,0.040814,0.047298,0.030016,0.015398,0.020833,0.11584,0.02376
0.014994,0.039166,0.053126,0.02628,0.01292,0.03172,0.13036,0.023658
0.017016,0.055361,0.048847,0.030886,0.016786,0.025631,0.10665,0.018365
0.013117,0.039001,0.047586,0.025467,0.013743,0.022397,0.10118,0.022222
0.013577,0.049192,0.047886,0.029462,0.014548,0.020099,0.12092,0.021616
0.015231,0.051567,0.044247,0.026499,0.012637,0.018465,0.086902,0.019666
0.018305,0.039914,0.045127,0.03386,0.016282,0.021578,0.078101,0.02183
0.018468,0.050472,0.049192,0.030749,0.01644,0.021774,0.087201,0.029111
0.014456,0.04724,0.05032,0.029526,0.014222,0.021151,0.13449,0.023048
0.020956,0.074001,0.052058,0.028123,0.013064,0.017816,0.078601,0.019225
0.01574,0.031395,0.036773,0.0308,0.013373,0.017723,0.094589,0.023651
0.014295,0.026235,0.055284,0.033527,0.01368,0.016478,0.072834,0.018778
0.013855,0.026354,0.040328,0.029013,0.012448,0.019271,0.091515,0.017338
0.013488,0.032872,0.046257,0.031771,0.012854,0.020048,0.097641,0.019478
0.019896,0.039027,0.043521,0.027285,0.013262,0.019049,0.072888,0.020355
0.013507,0.02354,0.049446,0.021105,0.01243,0.018149,0.1161,0.023725
0.012022,0.018118,0.044397,0.026531,0.013438,0.020657,0.09032,0.015883
0.014473,0.028853,0.041829,0.030863,0.013101,0.019616,0.082899,0.017861
0.015451,0.028694,0.045662,0.022825,0.013503,0.019412,0.077446,0.016524
0.015786,0.035692,0.044232,0.029118,0.015189,0.025314,0.10647,0.021801
0.015425,0.033348,0.039478,0.021631,0.013373,0.026329,0.10132,0.021629
0.013881,0.027768,0.05017,0.033531,0.013299,0.027325,0.11306,0.025426
0.014465,0.029039,0.047955,0.028871,0.01394,0.019935,0.095889,0.019476
0.018664,0.034935,0.049523,0.032761,0.017244,0.019936,0.097271,0.020037
0.01358,0.02697,0.047259,0.029493,0.014234,0.017933,0.078677,0.019853
0.013295,0.023493,0.058311,0.037716,0.014034,0.016457,0.050734,0.018058
0.014342,0.044751,0.048434,0.029985,0.012439,0.021441,0.1216,0.02156
0.013274,0.024691,0.051461,0.029926,0.013766,0.022384,0.09872,0.020852
0.013465,0.023362,0.04601,0.020929,0.012176,0.017235,0.10393,0.019925
0.013637,0.025187,0.042467,0.02865,0.012824,0.02243,0.12891,0.020408
0.018082,0.063123,0.035929,0.02467,0.012513,0.015893,0.063768,0.014766
0.025724,0.095724,0.043952,0.029615,0.018833,0.027034,0.1091,0.020521
0.019401,0.026987,0.047836,0.022011,0.017109,0.02749,0.066933,0.030602
0.017821,0.042888,0.044442,0.020101,0.014898,0.019833,0.055946,0.018168
0.015572,0.020833,0.031512,0.016519,0.01309,0.017253,0.04309,0.021267
0.016378,0.045571,0.032418,0.017028,0.013627,0.020678,0.10023,0.022782
0.0165,0.030022,0.035957,0.0193,0.015889,0.021398,0.073154,0.021298
0.014953,0.01986,0.016815,0.01612,0.013332,0.022495,0.09934,0.021742
0.013556,0.018432,0.019002,0.018393,0.014125,0.01802,0.090792,0.02028
0.014866,0.03849,0.021298,0.01438,0.013624,0.02601,0.10981,0.027945
0.015412,0.024189,0.019428,0.015148,0.011924,0.020911,0.11744,0.021225
0.014671,0.01827,0.018806,0.014447,0.011497,0.014936,0.052866,0.020693
0.013002,0.018344,0.019289,0.016527,0.012991,0.014456,0.068955,0.018622
0.013886,0.01911,0.023473,0.01745,0.012415,0.017135,0.084351,0.0185
0.015646,0.020966,0.019792,0.01621,0.014225,0.020329,0.099092,0.021403
0.012345,0.016143,0.017918,0.014911,0.010745,0.015581,0.10588,0.016006
0.011988,0.017922,0.016902,0.015071,0.011758,0.014826,0.07897,0.018409
0.013437,0.025464,0.01708,0.015422,0.012439,0.015596,0.078493,0.019319
0.01366,0.025739,0.01904,0.014309,0.012325,0.021414,0.067051,0.016772
0.01605,0.023066,0.039057,0.015825,0.01314,0.017565,0.059202,0.017624
0.014809,0.02845,0.018913,0.016231,0.013772,0.018772,0.074134,0.019395
0.01738,0.022397,0.018202,0.014245,0.014287,0.023252,0.087174,0.021163
0.014466,0.025869,0.021069,0.013361,0.011811,0.01853,0.066103,0.016516
0.016666,0.031452,0.019758,0.015445,0.013825,0.022861,0.10327,0.02361
0.01605,0.023562,0.020666,0.01371,0.012263,0.020895,0.090873,0.020338
0.011962,0.022471,0.020572,0.01431,0.010533,0.022717,0.091936,0.019862
0.013717,0.01901,0.018087,0.013597,0.01179,0.021617,0.096232,0.022436
0.012987,0.030512,0.020258,0.014044,0.012182,0.019603,0.086579,0.020929
0.015107,0.021066,0.025903,0.022141,0.014173,0.017271,0.091953,0.018477
0.014187,0.018973,0.021487,0.015908,0.011527,0.017642,0.099137,0.020183
0.013528,0.017332,0.022591,0.016834,0.011949,0.020688,0.084363,0.019532
0.01356,0.014557,0.021619,0.015001,0.011059,0.016527,0.074604,0.017911
0.012078,0.017816,0.02271,0.014466,0.013295,0.014304,0.095081,0.016269
0.016502,0.035728,0.015753,0.0122,0.012135,0.028692,0.15421,0.027507
0.013274,0.025024,0.014086,0.012901,0.013208,0.018949,0.11168,0.017499
0.013145,0.026629,0.017434,0.012819,0.011806,0.017554,0.10326,0.023994
0.013008,0.024691,0.021236,0.013315,0.010568,0.020085,0.11713,0.020905
0.014541,0.023787,0.020429,0.016797,0.013254,0.017601,0.076254,0.020207
0.013478,0.025332,0.019379,0.012906,0.012158,0.019901,0.10864,0.021867
0.014437,0.022372,0.016992,0.012621,0.01291,0.01888,0.097019,0.020112
0.014092,0.049041,0.017904,0.012676,0.01112,0.017717,0.10109,0.018784
0.019245,0.050286,0.024784,0.018192,0.013773,0.026983,0.13196,0.025112
0.014499,0.026982,0.02688,0.01662,0.012311,0.024479,0.1246,0.018433
0.014681,0.020868,0.02986,0.014649,0.013408,0.019377,0.13881,0.021244
0.013832,0.025807,0.022761,0.016722,0.012581,0.023497,0.10057,0.021612
0.012418,0.023024,0.027814,0.015648,0.012824,0.022317,0.14226,0.021764
0.032863,0.081586,0.034281,0.018302,0.013519,0.019845,0.11827,0.021129
0.015607,0.034558,0.030409,0.016257,0.012511,0.024021,0.119,0.020354
0.01719,0.038753,0.030778,0.014921,0.013521,0.02088,0.070302,0.023628
0.014955,0.032894,0.02805,0.016074,0.0122,0.019177,0.073749,0.016902
0.019824,0.051859,0.029779,0.015827,0.014718,0.022166,0.078401,0.025286
0.018952,0.067686,0.028277,0.015513,0.012672,0.016919,0.071038,0.021247
0.014586,0.025105,0.024705,0.017944,0.014327,0.018492,0.083892,0.024527
0.013448,0.028873,0.024048,0.016676,0.013522,0.02372,0.093401,0.027675
0.013301,0.023393,0.027714,0.01632,0.012986,0.021011,0.069582,0.025607
0.018118,0.044765,0.02422,0.014669,0.016864,0.025836,0.12567,0.026151
0.014539,0.033323,0.02564,0.015379,0.011884,0.017427,0.071996,0.02086
0.022253,0.048792,0.02804,0.017385,0.0162,0.0252,0.075377,0.02645
0.014938,0.028636,0.018307,0.012856,0.014853,0.018139,0.046162,0.023366
0.015326,0.034459,0.023774,0.017648,0.014896,0.0266,0.099907,0.022322
0.015401,0.032372,0.023999,0.01368,0.013559,0.020001,0.08169,0.026769
0.011988,0.02705,0.031698,0.018826,0.012837,0.017473,0.080408,0.017601
0.014626,0.039397,0.017263,0.014187,0.011946,0.019851,0.068935,0.020707
0.013857,0.044954,0.027859,0.014718,0.011547,0.018898,0.13725,0.023217
0.013534,0.032073,0.022878,0.012696,0.010925,0.019294,0.076646,0.020009
0.013476,0.037189,0.019025,0.011862,0.014013,0.019922,0.08206,0.023318
0.015659,0.04243,0.019546,0.013777,0.013323,0.022493,0.14017,0.024407
0.01469,0.032449,0.025565,0.013456,0.013051,0.027216,0.11581,0.02263
0.018363,0.058917,0.028543,0.015352,0.012267,0.021413,0.11576,0.02206
0.012267,0.041633,0.029646,0.01481,0.011317,0.020722,0.070826,0.024695
0.011641,0.023904,0.024691,0.013551,0.010897,0.019505,0.082795,0.020099
0.025056,0.085702,0.026464,0.01597,0.011772,0.021348,0.095532,0.025111
0.018296,0.072852,0.032018,0.016177,0.012031,0.014367,0.06272,0.017864
0.012972,0.02293,0.023785,0.014395,0.011712,0.020683,0.094231,0.024496
0.012607,0.016713,0.032007,0.015721,0.011836,0.018694,0.090004,0.022045
0.012446,0.024196,0.026067,0.013838,0.012087,0.017426,0.096827,0.020267
0.011402,0.021989,0.028181,0.015198,0.011413,0.016884,0.072207,0.019037
0.013857,0.034726,0.030677,0.015117,0.011157,0.02228,0.096776,0.023158
0.011229,0.032602,0.032118,0.016853,0.01166,0.018908,0.089384,0.017128
0.014557,0.035963,0.033101,0.018498,0.014515,0.019973,0.10559,0.023348
0.011266,0.025751,0.03487,0.01735,0.013319,0.019754,0.081641,0.016908
0.011945,0.032774,0.032346,0.0134,0.010474,0.016985,0.094021,0.021189
0.011896,0.029592,0.035362,0.019521,0.012813,0.020748,0.12011,0.021073
0.012334,0.018109,0.028411,0.016052,0.011444,0.020137,0.09998,0.023231
0.013202,0.033184,0.030438,0.015914,0.010986,0.019704,0.099674,0.022163
0.013785,0.048181,0.035699,0.016415,0.010246,0.020695,0.092032,0.019572
0.013887,0.034675,0.032417,0.019042,0.012646,0.020198,0.10979,0.019768
0.01105,0.028156,0.03454,0.017964,0.010773,0.025399,0.12336,0.023697
0.020318,0.070265,0.035957,0.016378,0.011954,0.020165,0.092794,0.021722
0.011558,0.030499,0.035839,0.016209,0.010753,0.022299,0.11645,0.019699
0.012653,0.024275,0.036205,0.018683,0.011825,0.016798,0.096661,0.021126
0.013529,0.033162,0.030901,0.016645,0.012811,0.020778,0.1512,0.023923
0.01789,0.070482,0.033232,0.015743,0.014208,0.022662,0.10275,0.026703
0.013274,0.040117,0.034719,0.017362,0.011851,0.018898,0.094367,0.020399
0.012539,0.028579,0.034991,0.017201,0.013422,0.021122,0.10616,0.025815
0.01293,0.022581,0.038317,0.017139,0.011594,0.018795,0.079737,0.020894
0.013456,0.034232,0.039207,0.020929,0.012994,0.020038,0.10142,0.021993
0.013283,0.026353,0.040531,0.017968,0.013326,0.01986,0.072354,0.023588
0.011974,0.040178,0.038363,0.020905,0.012933,0.016335,0.086868,0.019621
0.031149,0.10254,0.063614,0.030837,0.0152,0.030983,0.10124,0.03237
0.019513,0.070728,0.04724,0.025527,0.01327,0.020248,0.096275,0.020863
0.013301,0.038081,0.041608,0.022647,0.013349,0.016446,0.081276,0.02109
0.016639,0.056889,0.04834,0.024305,0.013579,0.020338,0.10424,0.023454
0.014348,0.043793,0.038667,0.019412,0.012846,0.019284,0.078648,0.019624
0.016227,0.069879,0.047823,0.019362,0.01166,0.020918,0.095444,0.020675
0.014832,0.048491,0.047249,0.029753,0.013276,0.019307,0.077062,0.018403
0.02145,0.087469,0.050713,0.025224,0.012774,0.017238,0.084688,0.017405
0.013405,0.045665,0.042694,0.023278,0.012616,0.019762,0.11492,0.018989
0.013881,0.037054,0.048626,0.023168,0.01249,0.020844,0.095358,0.027697
0.013135,0.036301,0.045826,0.021645,0.012581,0.015203,0.053601,0.018614
0.015096,0.046103,0.042814,0.023809,0.011361,0.018979,0.084937,0.018795
0.01968,0.056743,0.04416,0.024496,0.013385,0.019038,0.119,0.021059
0.015522,0.051324,0.041068,0.020528,0.011894,0.017272,0.09213,0.017882
0.023434,0.076513,0.050291,0.021021,0.013507,0.020414,0.075824,0.022026
0.010387,0.030065,0.049572,0.022929,0.012207,0.017542,0.08903,0.019846
0.012081,0.041196,0.049278,0.022472,0.011281,0.020688,0.11345,0.019998
0.013858,0.04969,0.051267,0.021665,0.013459,0.020595,0.10666,0.020176
0.024117,0.077815,0.077996,0.025425,0.020029,0.078359,0.12454,0.020409
0.022788,0.052244,0.048276,0.018903,0.017461,0.060405,0.16419,0.028094
0.019204,0.021422,0.040614,0.016107,0.012644,0.041032,0.099076,0.015853
0.01971,0.025858,0.02225,0.013895,0.013822,0.0454,0.12525,0.01913
0.019463,0.025413,0.015827,0.013274,0.011871,0.02496,0.075001,0.01346
0.020409,0.02959,0.016415,0.014503,0.013488,0.040048,0.11787,0.017148
